ID,Annee_naissance,Niveau_Education,Statut_Marital,Revenu,Nb_Enfants,Nb_Ado,Nbjour_Dernier_Achat,Montant_Vins,Montant_Fruits,Montant_Viandes,Montant_Poissons,Montant_Sucreries,Montant_Or,NbAchat_Remise,NbAchat_SiteWeb,NbAchat_Catalogue,NbAchat_Magasin,NbVisit_SiteWebCeMois,Campagne3,Campagne4,Campagne5,Campagne1,Campagne2,Reponse,Plaintes,Pays,Montant_Total,Date_Enrollement,Age,Groupe_Age,Revenu_Manquant,NbAchat_Total
6336,1960,Graduate,Married,29315.0,1,1,55,13,2,14,8,7,4,4,2,0,4,6,False,False,False,False,False,False,False,Saudi Arabia,48,2014-04-06,54,45-60,False,10
10738,1951,Master,Single,49389.0,1,1,55,40,0,19,2,1,3,1,2,0,3,7,False,False,False,False,False,False,False,Australia,65,2013-08-29,63,60+,False,6
8286,1965,PhD,Married,51717.0,0,1,55,98,1,17,0,1,5,1,3,0,4,7,False,True,False,False,False,False,False,Saudi Arabia,122,2013-08-20,49,45-60,False,8
2166,1960,2n Cycle,Widow,46779.0,1,1,55,12,1,3,0,0,7,1,0,1,2,4,False,False,False,False,False,False,False,Saudi Arabia,23,2013-07-12,54,45-60,False,4
10691,1960,Master,Married,28520.0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,False,False,False,False,False,False,False,Spain,43,2013-06-14,54,45-60,False,5
9739,1963,Graduate,Single,34377.0,0,1,55,62,0,22,3,1,26,2,2,2,2,7,False,False,False,False,False,False,False,Spain,114,2013-01-19,51,45-60,False,8
1829,1961,PhD,Divorced,54959.0,0,1,55,1148,0,60,0,0,24,3,9,5,4,7,False,True,False,False,False,True,False,Spain,1232,2013-01-19,53,45-60,False,21
6260,1955,Master,Married,82384.0,0,0,55,984,51,432,180,120,190,1,3,10,13,1,False,False,True,False,False,True,False,Australia,1957,2012-11-19,59,45-60,False,27
10448,1956,Graduate,Single,46998.0,0,1,55,172,41,86,45,6,27,5,5,3,5,7,True,False,False,False,False,False,False,Spain,377,2012-10-22,58,45-60,False,18
1343,1968,Graduate,Married,58554.0,1,1,55,368,24,68,38,0,88,6,8,2,6,7,False,False,False,False,False,False,False,USA,586,2012-09-26,46,45-60,False,22
4749,1968,Graduate,Married,58554.0,1,1,55,368,24,68,38,0,88,6,8,2,6,7,False,False,False,False,False,False,False,India,586,2012-09-26,46,45-60,False,22
531,1954,PhD,Divorced,57333.0,0,1,55,941,14,397,76,58,176,11,8,5,9,6,False,False,False,False,False,True,False,Spain,1662,2012-09-22,60,45-60,False,33
6905,1994,Graduate,Married,80685.0,0,0,55,241,45,604,34,26,54,1,6,4,10,2,False,False,False,False,False,False,False,Spain,1004,2012-08-22,20,18-25,False,21
1045,1965,Graduate,Married,52117.0,0,1,55,112,10,107,30,0,20,2,5,2,4,7,False,False,False,False,False,False,False,Spain,279,2012-08-16,49,45-60,False,13
4012,1972,PhD,Married,62220.0,0,1,55,799,12,375,16,12,12,5,7,6,5,6,False,False,False,False,False,True,False,Germany,1226,2012-08-11,42,35-45,False,23
5529,1946,PhD,Married,64014.0,2,1,56,406,0,30,0,0,8,7,8,2,5,7,False,False,False,True,False,False,False,Canada,444,2014-06-10,68,60+,False,22
4001,1946,PhD,Married,64014.0,2,1,56,406,0,30,0,0,8,7,8,2,5,7,False,False,False,True,False,False,False,Saudi Arabia,444,2014-06-10,68,60+,False,22
10420,1955,Master,Divorced,46390.0,0,1,56,95,14,64,2,9,38,1,4,2,3,7,False,False,False,False,False,False,False,USA,222,2014-05-05,59,45-60,False,10
7723,1979,Graduate,Married,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,False,False,False,False,False,False,False,Germany,1440,2014-05-02,35,25-35,False,21
2963,1979,Graduate,Married,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,False,False,False,False,False,False,False,Australia,1440,2014-05-02,35,25-35,False,21
10634,1951,Master,Married,59412.0,0,0,56,90,67,165,30,43,11,1,4,2,8,3,False,False,False,False,False,False,False,Spain,406,2014-04-19,63,60+,False,15
5180,1968,PhD,Divorced,50616.0,0,1,56,128,0,16,0,1,4,2,4,0,4,7,False,False,False,False,False,False,False,Spain,149,2014-04-18,46,45-60,False,10
6866,1969,Master,Married,35924.0,1,1,56,8,0,14,2,3,7,1,1,0,3,5,False,False,False,False,False,False,False,Saudi Arabia,34,2014-03-23,45,35-45,False,5
1328,1982,2n Cycle,Married,57937.0,0,1,56,261,42,144,55,48,133,3,4,4,9,3,False,False,False,False,False,False,False,Saudi Arabia,683,2014-02-16,32,25-35,False,20
1139,1984,PhD,Married,73356.0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,True,False,True,True,False,True,False,Spain,1512,2014-02-06,30,25-35,False,22
4961,1974,Master,Married,21255.0,1,0,56,29,0,25,2,2,3,4,2,1,4,4,False,False,False,False,False,False,False,Spain,61,2014-01-21,40,35-45,False,11
5177,1974,Master,Married,58494.0,0,1,56,298,7,68,4,0,19,2,6,2,6,6,False,False,False,False,False,False,False,Saudi Arabia,396,2013-12-12,40,35-45,False,16
2075,1969,Graduate,Married,72460.0,0,0,56,377,10,540,80,30,10,1,3,5,7,1,False,False,False,False,False,False,False,Saudi Arabia,1047,2013-11-14,45,35-45,False,16
3428,1991,PhD,Married,68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,False,False,False,False,False,False,False,Spain,1598,2013-10-06,23,18-25,False,24
4500,1991,PhD,Married,68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,False,False,False,False,False,False,False,Spain,1598,2013-10-06,23,18-25,False,24
7369,1981,Master,Married,36959.0,1,0,56,25,6,25,6,0,0,2,2,0,3,8,False,False,False,False,False,False,False,Spain,62,2013-10-02,33,25-35,False,7
4381,1971,PhD,Married,46463.0,1,1,56,163,2,40,8,11,11,7,3,1,6,6,False,False,False,False,False,False,False,Spain,235,2013-08-18,43,35-45,False,17
9964,1979,Graduate,Single,61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,False,False,False,False,False,False,False,Spain,424,2013-08-07,35,25-35,False,15
1630,1979,Graduate,Single,61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,False,False,False,False,False,False,False,Spain,424,2013-08-07,35,25-35,False,15
5012,1989,Graduate,Married,28691.0,1,0,56,5,4,13,8,0,4,1,1,0,3,8,False,False,False,False,False,False,False,Spain,34,2013-07-04,25,18-25,False,5
6918,1989,Graduate,Married,28691.0,1,0,56,5,4,13,8,0,4,1,1,0,3,8,False,False,False,False,False,False,False,Spain,34,2013-07-04,25,18-25,False,5
7822,1976,Graduate,Married,54058.0,0,1,56,198,18,252,32,108,54,2,4,6,8,3,False,False,False,False,False,False,False,Spain,662,2013-06-04,38,35-45,False,20
10156,1975,Graduate,Single,84196.0,0,1,56,215,63,507,231,31,190,1,8,4,7,3,False,False,False,False,False,False,False,Spain,1237,2013-06-03,39,35-45,False,20
3033,1963,Master,Married,38620.0,0,0,56,112,17,44,34,22,89,1,2,5,3,3,False,False,False,False,False,False,False,Australia,318,2013-05-11,51,45-60,False,11
4119,1963,Master,Married,38620.0,0,0,56,112,17,44,34,22,89,1,2,5,3,3,False,False,False,False,False,False,False,Germany,318,2013-05-11,51,45-60,False,11
11110,1973,Graduate,Single,3502.0,1,0,56,2,1,1,0,0,1,0,0,0,0,14,False,False,False,False,False,False,False,India,5,2013-04-13,41,35-45,False,0
332,1957,Graduate,Married,47743.0,0,1,56,198,2,43,0,12,20,3,4,1,6,6,False,True,False,False,False,False,False,Spain,275,2013-03-22,57,45-60,False,14
737,1949,PhD,Married,80360.0,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,False,True,True,True,False,False,False,Spain,2231,2013-03-03,65,60+,False,15
10319,1971,Graduate,Married,66303.0,0,1,56,1090,12,96,16,12,60,4,3,4,11,8,False,True,False,False,False,False,False,Spain,1286,2013-02-26,43,35-45,False,22
2683,1969,Graduate,Married,52413.0,0,2,56,295,106,271,75,98,65,4,6,4,12,6,False,False,False,False,False,False,False,Canada,910,2013-02-02,45,35-45,False,26
3445,1956,Graduate,Single,60714.0,0,0,56,216,162,224,101,92,162,2,7,4,10,5,False,False,False,False,False,True,False,Saudi Arabia,957,2013-01-17,58,45-60,False,23
10913,1984,Master,Single,31385.0,1,0,56,3,2,12,0,1,9,1,1,0,2,8,True,False,False,False,False,True,False,Spain,27,2012-12-05,30,25-35,False,4
4427,1995,2n Cycle,Single,83257.0,0,0,56,536,27,590,38,107,67,1,5,10,12,6,True,False,True,False,False,True,True,Spain,1365,2012-09-18,19,18-25,False,28
8717,1975,PhD,Married,80427.0,0,1,56,1149,71,449,69,71,26,1,11,8,8,5,False,False,False,False,False,False,False,India,1835,2012-09-12,39,35-45,False,28
2066,1949,Graduate,Married,38823.0,0,1,56,70,0,11,2,8,23,1,2,1,3,6,False,False,False,False,False,False,False,Spain,114,2012-08-30,65,60+,False,7
3340,1977,Graduate,Married,42014.0,1,0,56,244,15,108,4,15,50,6,7,1,6,8,False,False,False,False,False,True,False,Canada,436,2012-08-17,37,35-45,False,20
8685,1977,Graduate,Married,42014.0,1,0,56,244,15,108,4,15,50,6,7,1,6,8,False,False,False,False,False,True,False,Saudi Arabia,436,2012-08-17,37,35-45,False,20
4149,1948,PhD,Married,76140.0,0,0,57,586,66,653,17,0,26,1,5,9,6,2,False,False,False,False,False,False,False,Spain,1348,2014-05-13,66,60+,False,21
8726,1964,2n Cycle,Divorced,41713.0,1,1,57,77,8,44,10,10,25,5,3,1,4,6,False,False,False,False,False,False,False,Canada,174,2014-04-29,50,45-60,False,13
2295,1954,PhD,Married,62670.0,0,1,57,539,30,92,80,46,38,1,5,3,13,3,False,False,False,False,False,False,False,Saudi Arabia,825,2014-02-02,60,45-60,False,22
3283,1972,2n Cycle,Married,70932.0,0,1,57,200,193,100,46,185,185,2,6,2,12,3,False,False,False,False,False,False,False,Spain,909,2014-01-19,42,35-45,False,22
1915,1951,PhD,Married,78939.0,0,0,57,794,115,243,150,0,205,1,8,5,6,3,False,False,False,False,False,False,False,Germany,1507,2013-12-12,63,60+,False,20
800,1960,Graduate,Married,44512.0,1,1,57,23,1,6,0,0,2,2,1,0,3,4,False,False,False,False,False,False,False,Saudi Arabia,32,2013-08-30,54,45-60,False,6
9166,1968,Graduate,Married,63967.0,0,1,57,387,84,141,73,35,162,3,4,4,12,2,False,False,False,False,False,False,False,Spain,882,2013-08-09,46,45-60,False,23
5147,1948,Graduate,Single,90842.0,0,0,57,774,70,118,182,187,93,1,4,9,13,1,False,False,False,False,False,False,False,Spain,1424,2013-07-29,66,60+,False,27
13,1947,PhD,Widow,25358.0,0,1,57,19,0,5,0,0,8,2,1,0,3,6,False,False,False,False,False,False,False,Saudi Arabia,32,2013-07-22,67,60+,False,6
8557,1982,Graduate,Single,36807.0,1,0,57,11,3,22,2,2,6,2,2,0,3,6,False,False,False,False,False,False,False,Australia,46,2013-06-17,32,25-35,True,7
8724,1982,Graduate,Single,28567.0,1,0,57,11,3,22,2,2,6,2,2,0,3,6,False,False,False,False,False,False,False,Spain,46,2013-06-17,32,25-35,False,7
9381,1978,Graduate,Married,66373.0,1,1,57,328,9,124,12,24,109,7,4,2,10,3,False,False,False,False,False,False,False,Australia,606,2013-06-12,36,35-45,False,23
9384,1978,Graduate,Married,66373.0,1,1,57,328,9,124,12,24,109,7,4,2,10,3,False,False,False,False,False,False,False,Australia,606,2013-06-12,36,35-45,False,23
3560,1952,Graduate,Married,83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,False,False,True,False,False,False,False,Germany,1574,2013-05-12,62,60+,False,20
241,1952,Graduate,Married,83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,False,False,True,False,False,False,False,Spain,1574,2013-05-12,62,60+,False,20
7521,1952,Graduate,Married,83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,False,False,True,False,False,False,False,Canada,1574,2013-05-12,62,60+,False,20
9799,1968,PhD,Divorced,83664.0,1,1,57,866,21,151,28,21,86,3,2,2,12,5,False,False,False,False,False,False,False,Spain,1173,2013-05-08,46,45-60,False,19
5123,1951,Master,Married,27450.0,0,0,57,37,12,23,8,11,52,1,2,1,3,7,False,False,False,False,False,False,False,Spain,143,2013-04-15,63,60+,False,7
448,1978,PhD,Single,54880.0,1,0,57,308,85,137,102,45,118,2,6,2,11,5,False,False,False,False,False,False,False,Spain,795,2013-03-01,36,35-45,False,21
4837,1965,PhD,Married,71322.0,0,1,57,753,43,226,69,10,204,2,8,5,13,4,False,False,False,False,False,False,False,Spain,1305,2013-02-16,49,45-60,False,28
9365,1976,PhD,Single,60000.0,0,1,57,1048,0,217,0,0,12,5,11,3,5,6,False,False,False,False,False,False,False,Spain,1277,2012-12-22,38,35-45,False,24
8932,1969,Master,Married,65176.0,0,1,57,960,28,183,220,70,70,4,9,6,6,6,False,False,False,False,False,False,False,Saudi Arabia,1531,2012-10-29,45,35-45,False,25
7055,1952,PhD,Married,61010.0,0,1,57,888,0,57,0,0,76,2,8,5,11,5,False,False,False,False,False,False,False,Canada,1021,2012-10-09,62,60+,False,26
3537,1981,Graduate,Married,31089.0,1,0,57,31,3,31,2,8,4,3,3,0,4,8,False,False,False,False,False,False,False,Spain,79,2012-08-17,33,25-35,False,10
9081,1988,Graduate,Single,20518.0,1,0,58,4,1,6,4,1,9,1,1,1,2,5,False,False,False,False,False,False,False,Spain,25,2014-05-18,26,25-35,False,5
4988,1948,PhD,Married,34469.0,1,1,58,19,6,20,0,5,12,3,1,1,4,4,False,False,False,False,False,False,False,Saudi Arabia,62,2014-05-04,66,60+,False,9
1050,1952,Graduate,Married,28332.0,0,0,58,14,10,13,4,15,9,1,2,1,4,2,False,False,False,False,False,False,False,Germany,65,2014-04-30,62,60+,False,8
5610,1965,Graduate,Married,33456.0,1,1,58,7,3,10,8,1,7,2,1,0,3,7,False,False,False,False,False,False,False,India,36,2014-04-21,49,45-60,False,6
3526,1968,PhD,Married,38443.0,1,1,58,32,0,5,0,0,1,2,1,0,3,7,False,False,False,False,False,False,False,Spain,38,2014-01-27,46,45-60,False,6
5136,1973,Graduate,Single,65333.0,0,1,58,654,7,92,0,15,30,7,9,4,8,6,False,True,True,False,False,False,False,Canada,798,2014-01-17,41,35-45,False,28
1411,1952,Graduate,Divorced,82623.0,0,0,58,204,34,204,172,153,173,1,2,9,4,1,False,False,False,False,False,False,False,Spain,940,2013-11-10,62,60+,False,16
701,1971,Graduate,Married,73691.0,0,1,58,707,21,250,85,43,73,2,6,2,8,2,True,False,False,False,False,False,False,Spain,1179,2013-11-06,43,35-45,False,18
6203,1947,Graduate,Married,74485.0,0,0,58,499,149,815,173,49,49,1,6,7,12,3,False,False,False,False,False,False,False,Spain,1734,2013-08-24,67,60+,False,26
7192,1955,Graduate,Married,65748.0,0,1,58,172,73,93,95,78,34,2,2,4,10,1,False,False,False,False,False,False,True,Spain,545,2013-04-15,59,45-60,False,18
5181,1982,Basic,Single,24367.0,1,0,58,2,4,2,0,11,5,1,1,0,2,9,False,False,False,False,False,False,False,Spain,24,2013-03-20,32,25-35,False,4
9220,1971,Graduate,Single,91700.0,0,0,58,576,172,961,125,115,19,1,8,6,5,3,False,False,False,False,False,True,False,Spain,1968,2013-01-17,43,35-45,False,20
10446,1957,PhD,Married,82017.0,0,0,58,184,23,446,30,23,23,1,5,4,7,2,False,True,True,True,False,True,False,Canada,729,2012-11-07,57,45-60,False,17
5524,1957,Graduate,Single,58138.0,0,0,58,635,88,546,172,88,88,3,8,10,4,7,False,False,False,False,False,True,False,USA,1617,2012-09-04,57,45-60,False,25
3830,1953,Master,Married,59354.0,0,2,59,295,21,78,39,13,13,1,4,4,7,3,False,False,False,False,False,False,False,Canada,459,2014-04-24,61,60+,False,16
5186,1955,PhD,Married,58482.0,0,1,59,576,7,115,19,7,7,2,7,4,9,6,False,True,False,False,False,False,False,Canada,731,2014-03-12,59,45-60,False,22
8514,1976,Graduate,Married,29478.0,1,0,59,8,0,7,3,1,1,1,1,0,3,6,False,False,False,False,False,False,False,Spain,20,2014-01-17,38,35-45,False,5
7165,1972,Graduate,Married,64474.0,0,1,59,381,35,172,56,86,93,2,8,2,10,5,False,False,False,False,False,False,False,Spain,823,2013-10-22,42,35-45,False,22
10236,1975,Master,Single,31160.0,1,0,59,16,3,25,6,1,13,2,2,0,3,8,False,False,False,False,False,False,False,Saudi Arabia,64,2013-09-16,39,35-45,False,7
2392,1972,Graduate,Married,40321.0,1,1,59,44,4,21,6,0,27,2,3,0,3,7,False,False,False,False,False,False,False,Spain,102,2013-07-29,42,35-45,False,8
1920,1972,Graduate,Married,40321.0,1,1,59,44,4,21,6,0,27,2,3,0,3,7,False,False,False,False,False,False,False,Spain,102,2013-07-29,42,35-45,False,8
3673,1971,Graduate,Single,55239.0,0,1,59,371,17,238,23,24,106,3,7,5,11,5,False,False,False,False,False,False,False,Saudi Arabia,779,2013-07-14,43,35-45,False,26
1453,1943,PhD,Widow,57513.0,0,0,59,735,40,183,52,20,30,2,9,3,13,6,False,False,False,False,False,False,False,Spain,1060,2013-07-06,71,60+,False,27
4518,1979,Graduate,Married,85693.0,0,1,59,386,172,183,185,132,111,2,9,5,11,5,False,False,False,False,False,False,False,Canada,1169,2013-04-20,35,25-35,False,27
8969,1977,Graduate,Married,71855.0,0,1,59,548,31,422,0,112,28,4,5,5,11,3,False,False,False,False,False,False,False,Saudi Arabia,1141,2013-01-16,37,35-45,False,25
387,1976,Basic,Married,7500.0,0,0,59,6,16,11,11,1,16,1,2,0,3,8,False,False,False,False,False,False,False,USA,61,2012-11-13,38,35-45,False,6
1079,1971,PhD,Married,71969.0,0,1,59,1000,0,76,0,0,10,3,3,4,9,8,False,True,False,False,False,False,False,India,1086,2012-10-16,43,35-45,False,19
164,1977,PhD,Married,28973.0,0,0,59,206,0,46,3,2,12,2,5,1,5,8,False,False,False,False,False,False,False,Spain,269,2012-10-13,37,35-45,False,13
3434,1951,Graduate,Single,80872.0,0,0,60,483,72,567,94,12,108,1,4,4,10,1,False,False,False,False,False,False,False,Spain,1336,2014-05-12,63,60+,False,19
5721,1956,PhD,Married,84117.0,0,0,60,611,76,749,59,45,26,1,7,10,6,2,False,False,True,False,False,False,False,Canada,1566,2014-05-11,58,45-60,False,24
8418,1958,2n Cycle,Single,38741.0,1,1,60,7,10,17,8,6,13,2,2,0,3,7,False,False,False,False,False,False,False,Germany,61,2014-03-30,56,45-60,False,7
5300,1973,Master,Married,38961.0,1,0,60,19,7,19,0,1,24,1,2,1,2,7,False,False,False,False,False,False,False,Spain,70,2013-12-30,41,35-45,False,6
10424,1968,Graduate,Single,75922.0,0,0,60,265,138,553,224,23,92,1,4,4,9,1,False,False,False,False,False,False,False,Saudi Arabia,1295,2013-12-09,46,45-60,False,18
11171,1965,Master,Married,56962.0,2,1,60,292,3,77,10,3,26,7,6,3,5,7,False,False,False,False,False,False,False,Australia,411,2013-10-11,49,45-60,False,21
1600,1965,Master,Married,56962.0,2,1,60,292,3,77,10,3,26,7,6,3,5,7,False,False,False,False,False,False,False,Saudi Arabia,411,2013-10-11,49,45-60,False,21
7851,1949,Graduate,Widow,70165.0,0,0,60,161,0,253,199,191,122,1,3,7,11,1,False,False,False,False,False,False,False,Spain,926,2013-09-22,65,60+,False,22
10701,1973,Graduate,Married,65308.0,0,0,60,713,0,264,120,80,34,1,7,8,12,4,False,False,True,True,False,False,False,USA,1211,2013-09-11,41,35-45,False,28
891,1951,Master,Married,29298.0,1,1,60,6,0,2,2,0,1,1,1,0,2,5,False,False,False,False,False,False,False,Spain,11,2013-09-07,63,60+,False,4
6912,1967,PhD,Married,63246.0,0,2,60,593,30,91,29,22,7,1,6,3,12,4,False,False,False,False,False,False,False,Spain,772,2013-08-20,47,45-60,False,22
5967,1952,Graduate,Married,33402.0,1,1,60,26,2,19,10,5,8,3,2,1,3,8,False,False,False,False,False,False,False,Germany,70,2013-07-18,62,60+,False,9
2109,1990,Graduate,Single,96843.0,0,0,60,448,71,951,40,17,17,1,6,11,10,2,False,False,True,False,False,True,False,Spain,1544,2013-04-23,24,18-25,False,28
6292,1986,PhD,Married,82333.0,0,0,60,1311,0,359,46,89,17,1,4,3,10,2,False,False,True,False,False,True,False,Germany,1822,2013-03-30,28,25-35,False,18
8537,1949,Graduate,Widow,72643.0,0,0,60,526,80,553,123,94,53,1,3,10,7,2,False,False,False,True,False,True,False,Spain,1429,2013-02-27,65,60+,False,21
9576,1982,PhD,Married,32313.0,1,0,60,86,4,56,2,4,7,3,4,0,4,9,False,False,False,False,False,False,False,Spain,159,2013-02-11,32,25-35,False,11
5935,1956,Master,Single,55284.0,0,1,60,547,7,140,0,7,63,3,7,5,8,5,False,False,False,False,False,False,False,India,764,2012-12-24,58,45-60,False,23
10264,1979,Graduate,Divorced,15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,True,False,False,False,False,True,False,Saudi Arabia,31,2012-10-10,35,25-35,False,6
234,1979,Graduate,Divorced,15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,True,False,False,False,False,True,False,Spain,31,2012-10-10,35,25-35,False,6
3202,1987,PhD,Married,51563.0,0,0,60,1166,0,48,0,0,36,1,4,4,10,8,False,True,True,False,False,False,False,Saudi Arabia,1250,2012-10-01,27,25-35,False,19
1103,1976,Master,Married,81929.0,1,0,60,1486,55,278,49,0,185,2,4,4,10,6,True,False,True,False,False,True,False,Australia,2053,2012-09-29,38,35-45,False,20
610,1953,PhD,Married,53593.0,1,1,60,349,4,78,6,0,43,8,7,2,6,8,False,False,False,False,False,False,False,Australia,480,2012-08-07,61,60+,False,23
4480,1973,Master,Married,60432.0,0,1,61,365,3,15,4,3,11,5,7,2,5,6,False,False,False,False,False,False,False,Saudi Arabia,401,2014-03-09,41,35-45,False,19
10660,1957,Master,Married,66726.0,1,1,61,349,7,35,0,0,47,3,8,2,4,7,False,True,False,False,False,False,False,Spain,438,2014-01-12,57,45-60,False,17
9353,1959,Graduate,Single,62450.0,0,1,61,515,47,267,62,66,38,2,5,5,4,3,False,True,False,False,False,False,False,India,995,2014-01-06,55,45-60,False,16
4120,1975,2n Cycle,Single,49514.0,1,0,61,88,39,78,58,13,93,2,6,1,4,7,False,False,False,False,False,False,False,India,369,2013-12-17,39,35-45,False,13
2836,1972,PhD,Married,43269.0,1,0,61,10,1,7,0,0,1,1,1,0,2,8,False,False,False,False,False,False,False,Germany,19,2013-09-16,42,35-45,False,4
9579,1959,PhD,Married,33762.0,2,1,61,53,1,34,2,0,16,3,2,2,2,8,False,False,False,False,False,False,False,Canada,106,2013-07-07,55,45-60,False,9
5841,1966,Graduate,Married,60894.0,0,1,61,606,7,155,10,0,54,5,10,3,8,7,False,False,False,False,False,False,False,Spain,832,2013-06-28,48,45-60,False,26
3174,1959,Graduate,Married,87771.0,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,False,True,True,True,True,True,False,Spain,1957,2013-05-22,55,45-60,False,20
5536,1959,Graduate,Married,87771.0,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,False,True,True,True,True,True,False,Canada,1957,2013-05-22,55,45-60,False,20
2061,1955,Graduate,Married,50737.0,0,1,61,78,0,11,0,0,10,1,2,0,4,6,False,True,False,False,False,False,False,Spain,99,2013-05-11,59,45-60,False,7
8477,1956,Graduate,Divorced,26150.0,2,1,61,5,1,13,3,5,1,1,1,0,3,7,False,False,False,False,False,False,False,Spain,28,2013-03-11,58,45-60,False,5
640,1951,Graduate,Married,57304.0,0,1,61,356,80,329,138,17,106,2,7,6,10,5,False,False,False,False,False,False,False,Spain,1026,2013-03-11,63,60+,False,25
3828,1951,Graduate,Married,71107.0,0,1,61,533,10,217,198,174,195,2,7,6,13,4,False,False,False,False,False,False,False,Spain,1327,2013-02-17,63,60+,False,28
4093,1975,Master,Married,53253.0,1,1,61,216,9,57,20,9,125,7,4,3,5,5,False,False,False,False,False,False,False,Canada,436,2013-02-11,39,35-45,False,19
