ID,Annee_naissance,Niveau_Education,Statut_Marital,Revenu,Nb_Enfants,Nb_Ado,Nbjour_Dernier_Achat,Montant_Vins,Montant_Fruits,Montant_Viandes,Montant_Poissons,Montant_Sucreries,Montant_Or,NbAchat_Remise,NbAchat_SiteWeb,NbAchat_Catalogue,NbAchat_Magasin,NbVisit_SiteWebCeMois,Campagne3,Campagne4,Campagne5,Campagne1,Campagne2,DerniereCampagne,Plaintes,Pays,Montant_Total,NbAchat_Total,Date_Enrollement,Age,Groupe_Age,Total_Enfants,Groupe_TotalEnfants,Manquants,Revenu_capped,Age_capped
1600,1965,Master,Married,56962.0,2,1,60,292,3,77,10,3,26,7,6,3,5,7,False,False,False,False,False,False,False,Saudi Arabia,411,21,2013-10-11,49,45-60,3,2-3,False,56962.0,49
7851,1949,Graduate,Widow,70165.0,0,0,60,161,0,253,199,191,122,1,3,7,11,1,False,False,False,False,False,False,False,Spain,926,22,2013-09-22,65,60+,0,0,False,70165.0,65
10701,1973,Graduate,Married,65308.0,0,0,60,713,0,264,120,80,34,1,7,8,12,4,False,False,True,True,False,False,False,USA,1211,28,2013-09-11,41,35-45,0,0,False,65308.0,41
891,1951,Master,Married,29298.0,1,1,60,6,0,2,2,0,1,1,1,0,2,5,False,False,False,False,False,False,False,Spain,11,4,2013-09-07,63,60+,2,1,False,29298.0,63
6912,1967,PhD,Married,63246.0,0,2,60,593,30,91,29,22,7,1,6,3,12,4,False,False,False,False,False,False,False,Spain,772,22,2013-08-20,47,45-60,2,1,False,63246.0,47
5967,1952,Graduate,Married,33402.0,1,1,60,26,2,19,10,5,8,3,2,1,3,8,False,False,False,False,False,False,False,Germany,70,9,2013-07-18,62,60+,2,1,False,33402.0,62
2109,1990,Graduate,Single,96843.0,0,0,60,448,71,951,40,17,17,1,6,11,10,2,False,False,True,False,False,True,False,Spain,1544,28,2013-04-23,24,18-25,0,0,False,94199.86000000003,24
6292,1986,PhD,Married,82333.0,0,0,60,1311,0,359,46,89,17,1,4,3,10,2,False,False,True,False,False,True,False,Germany,1822,18,2013-03-30,28,25-35,0,0,False,82333.0,28
8537,1949,Graduate,Widow,72643.0,0,0,60,526,80,553,123,94,53,1,3,10,7,2,False,False,False,True,False,True,False,Spain,1429,21,2013-02-27,65,60+,0,0,False,72643.0,65
9576,1982,PhD,Married,32313.0,1,0,60,86,4,56,2,4,7,3,4,0,4,9,False,False,False,False,False,False,False,Spain,159,11,2013-02-11,32,25-35,1,0,False,32313.0,32
5935,1956,Master,Single,55284.0,0,1,60,547,7,140,0,7,63,3,7,5,8,5,False,False,False,False,False,False,False,India,764,23,2012-12-24,58,45-60,1,0,False,55284.0,58
10264,1979,Graduate,Divorced,15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,True,False,False,False,False,True,False,Saudi Arabia,31,6,2012-10-10,35,25-35,1,0,False,15287.0,35
234,1979,Graduate,Divorced,15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,True,False,False,False,False,True,False,Spain,31,6,2012-10-10,35,25-35,1,0,False,15287.0,35
3202,1987,PhD,Married,51563.0,0,0,60,1166,0,48,0,0,36,1,4,4,10,8,False,True,True,False,False,False,False,Saudi Arabia,1250,19,2012-10-01,27,25-35,0,0,False,51563.0,27
1103,1976,Master,Married,81929.0,1,0,60,1486,55,278,49,0,185,2,4,4,10,6,True,False,True,False,False,True,False,Australia,2053,20,2012-09-29,38,35-45,1,0,False,81929.0,38
610,1953,PhD,Married,53593.0,1,1,60,349,4,78,6,0,43,8,7,2,6,8,False,False,False,False,False,False,False,Australia,480,23,2012-08-07,61,60+,2,1,False,53593.0,61
4480,1973,Master,Married,60432.0,0,1,61,365,3,15,4,3,11,5,7,2,5,6,False,False,False,False,False,False,False,Saudi Arabia,401,19,2014-03-09,41,35-45,1,0,False,60432.0,41
10660,1957,Master,Married,66726.0,1,1,61,349,7,35,0,0,47,3,8,2,4,7,False,True,False,False,False,False,False,Spain,438,17,2014-01-12,57,45-60,2,1,False,66726.0,57
9353,1959,Graduate,Single,62450.0,0,1,61,515,47,267,62,66,38,2,5,5,4,3,False,True,False,False,False,False,False,India,995,16,2014-01-06,55,45-60,1,0,False,62450.0,55
4120,1975,2n Cycle,Single,49514.0,1,0,61,88,39,78,58,13,93,2,6,1,4,7,False,False,False,False,False,False,False,India,369,13,2013-12-17,39,35-45,1,0,False,49514.0,39
2836,1972,PhD,Married,43269.0,1,0,61,10,1,7,0,0,1,1,1,0,2,8,False,False,False,False,False,False,False,Germany,19,4,2013-09-16,42,35-45,1,0,False,43269.0,42
9579,1959,PhD,Married,33762.0,2,1,61,53,1,34,2,0,16,3,2,2,2,8,False,False,False,False,False,False,False,Canada,106,9,2013-07-07,55,45-60,3,2-3,False,33762.0,55
5841,1966,Graduate,Married,60894.0,0,1,61,606,7,155,10,0,54,5,10,3,8,7,False,False,False,False,False,False,False,Spain,832,26,2013-06-28,48,45-60,1,0,False,60894.0,48
3174,1959,Graduate,Married,87771.0,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,False,True,True,True,True,True,False,Spain,1957,20,2013-05-22,55,45-60,1,0,False,87771.0,55
5536,1959,Graduate,Married,87771.0,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,False,True,True,True,True,True,False,Canada,1957,20,2013-05-22,55,45-60,1,0,False,87771.0,55
2061,1955,Graduate,Married,50737.0,0,1,61,78,0,11,0,0,10,1,2,0,4,6,False,True,False,False,False,False,False,Spain,99,7,2013-05-11,59,45-60,1,0,False,50737.0,59
8477,1956,Graduate,Divorced,26150.0,2,1,61,5,1,13,3,5,1,1,1,0,3,7,False,False,False,False,False,False,False,Spain,28,5,2013-03-11,58,45-60,3,2-3,False,26150.0,58
640,1951,Graduate,Married,57304.0,0,1,61,356,80,329,138,17,106,2,7,6,10,5,False,False,False,False,False,False,False,Spain,1026,25,2013-03-11,63,60+,1,0,False,57304.0,63
3828,1951,Graduate,Married,71107.0,0,1,61,533,10,217,198,174,195,2,7,6,13,4,False,False,False,False,False,False,False,Spain,1327,28,2013-02-17,63,60+,1,0,False,71107.0,63
4093,1975,Master,Married,53253.0,1,1,61,216,9,57,20,9,125,7,4,3,5,5,False,False,False,False,False,False,False,Canada,436,19,2013-02-11,39,35-45,2,1,False,53253.0,39
8624,1958,Graduate,Married,81320.0,0,0,61,183,33,493,59,103,57,1,4,3,10,2,False,False,False,False,False,False,False,Saudi Arabia,928,18,2013-02-06,56,45-60,0,0,False,81320.0,56
2802,1992,2n Cycle,Married,87000.0,0,0,61,196,25,607,67,17,49,1,4,6,7,2,False,False,False,False,False,False,False,Australia,961,18,2012-12-15,22,18-25,0,0,False,87000.0,22
368,1974,Graduate,Married,40049.0,0,1,61,91,65,52,10,44,28,3,3,2,6,5,False,False,False,False,False,False,False,India,290,14,2012-11-29,40,35-45,1,0,False,40049.0,40
3599,1970,Graduate,Married,63684.0,0,1,61,575,80,428,208,93,80,3,8,4,8,5,False,False,False,False,False,False,False,Spain,1464,23,2012-11-26,44,35-45,1,0,False,63684.0,44
3389,1970,Graduate,Married,69016.0,0,1,61,726,53,363,123,107,161,4,8,9,13,5,False,False,False,False,False,False,False,Spain,1533,34,2012-11-22,44,35-45,1,0,False,69016.0,44
10710,1979,Graduate,Married,7500.0,0,1,61,5,2,3,3,0,5,1,1,0,2,8,False,False,False,False,False,False,False,Spain,18,4,2012-08-29,35,25-35,1,0,False,8857.2,35
7118,1957,Graduate,Married,73803.0,0,1,61,833,80,363,52,26,174,2,9,5,6,6,True,False,False,False,False,True,False,Canada,1528,22,2012-08-01,57,45-60,1,0,False,73803.0,57
4937,1973,2n Cycle,Married,46094.0,1,1,62,12,2,20,3,2,5,1,1,0,3,7,False,False,False,False,False,False,False,Spain,44,5,2014-06-10,41,35-45,2,1,False,46094.0,41
1127,1973,PhD,Married,85844.0,0,0,62,938,19,843,25,95,38,1,6,6,7,2,False,False,True,False,False,False,False,Spain,1958,20,2014-05-29,41,35-45,0,0,False,85844.0,41
833,1955,Master,Married,38452.0,1,1,62,56,0,14,0,0,2,3,3,0,3,7,False,False,False,False,False,False,False,Spain,72,9,2014-03-30,59,45-60,2,1,False,38452.0,59
3565,1955,Master,Married,38452.0,1,1,62,56,0,14,0,0,2,3,3,0,3,7,False,False,False,False,False,False,False,Spain,72,9,2014-03-30,59,45-60,2,1,False,38452.0,59
6086,1955,Graduate,Married,80395.0,0,0,62,445,25,706,80,76,48,1,6,5,12,2,False,False,False,True,False,False,False,Australia,1380,24,2013-11-23,59,45-60,0,0,False,80395.0,59
1763,1988,Graduate,Married,87679.0,0,0,62,1259,172,815,97,148,33,1,7,11,10,4,True,False,True,True,False,True,False,Canada,2524,29,2013-07-27,26,25-35,0,0,False,87679.0,26
4697,1949,Master,Divorced,35416.0,0,0,62,248,3,81,4,3,51,3,7,1,5,8,False,False,False,False,False,False,False,Saudi Arabia,390,16,2013-06-13,65,60+,0,0,False,35416.0,65
182,1946,PhD,Married,44124.0,0,1,62,284,0,55,0,6,52,4,6,2,5,8,False,False,False,False,False,False,False,Spain,397,17,2013-05-11,68,60+,1,0,False,44124.0,68
1165,1958,PhD,Single,50729.0,1,1,62,239,13,143,45,4,52,9,6,2,7,6,False,False,False,False,False,False,False,Saudi Arabia,496,24,2013-05-02,56,45-60,2,1,False,50729.0,56
5386,1953,Graduate,Married,94384.0,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,False,True,True,True,False,True,False,Saudi Arabia,2302,18,2013-03-04,61,60+,0,0,False,94199.86000000003,61
6024,1953,Graduate,Married,94384.0,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,False,True,True,True,False,True,False,Spain,2302,18,2013-03-04,61,60+,0,0,False,94199.86000000003,61
2678,1990,Graduate,Single,34412.0,1,0,62,52,12,50,4,36,55,3,5,0,3,9,False,False,False,False,False,False,False,Australia,209,11,2013-02-13,24,18-25,1,0,False,34412.0,24
5790,1985,Graduate,Married,31158.0,1,0,62,25,6,16,20,0,5,2,2,0,3,8,False,False,False,False,False,False,False,Spain,72,7,2013-01-27,29,25-35,1,0,False,31158.0,29
236,1951,Graduate,Married,34838.0,1,1,62,28,23,29,29,14,47,3,2,1,4,6,False,False,False,False,False,False,False,Canada,170,10,2013-01-19,63,60+,2,1,False,34838.0,63
6001,1979,Graduate,Married,56775.0,0,1,62,614,35,160,58,35,35,2,5,8,10,5,False,False,False,False,False,False,False,Spain,937,25,2013-01-02,35,25-35,1,0,False,56775.0,35
6250,1949,PhD,Widow,54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,False,False,False,False,False,True,False,Spain,775,24,2012-11-19,65,60+,1,0,False,54356.0,65
1168,1978,PhD,Married,72159.0,0,0,62,322,53,899,34,40,53,1,4,6,10,2,False,False,False,False,False,False,False,Spain,1401,21,2012-10-29,36,35-45,0,0,False,72159.0,36
10749,1991,Graduate,Single,8028.0,0,0,62,73,18,66,7,12,2,15,0,1,0,19,False,False,False,False,False,False,False,Spain,178,16,2012-09-18,23,18-25,0,0,False,8857.2,23
2926,1952,Master,Married,55951.0,0,1,62,1241,0,80,0,13,40,3,3,6,11,8,False,True,False,False,True,False,False,Saudi Arabia,1374,23,2012-08-23,62,60+,1,0,False,55951.0,62
716,1949,PhD,Married,67911.0,0,1,63,529,0,356,63,28,0,3,6,7,11,3,False,False,False,False,False,False,False,Spain,976,27,2014-05-22,65,60+,1,0,False,67911.0,65
6544,1949,PhD,Married,67911.0,0,1,63,529,0,356,63,28,0,3,6,7,11,3,False,False,False,False,False,False,False,Germany,976,27,2014-05-22,65,60+,1,0,False,67911.0,65
4298,1973,PhD,Married,20427.0,1,0,63,5,0,4,0,0,1,1,1,0,2,8,False,False,False,False,False,False,False,Spain,10,4,2014-03-24,41,35-45,1,0,False,20427.0,41
5823,1970,PhD,Single,32303.0,0,1,63,35,0,2,0,0,2,2,1,0,4,5,False,False,False,False,False,False,False,India,39,7,2014-03-08,44,35-45,1,0,False,32303.0,44
8375,1968,PhD,Married,55954.0,0,1,63,447,0,28,0,0,43,3,8,2,6,7,False,False,False,False,False,False,False,Australia,518,19,2014-03-03,46,45-60,1,0,False,55954.0,46
5723,1976,PhD,Married,49187.0,0,1,63,81,1,31,2,1,0,1,1,1,5,2,False,False,False,False,False,False,False,Spain,116,8,2014-01-11,38,35-45,1,0,False,49187.0,38
5763,1972,Master,Married,49854.0,1,0,63,123,17,171,39,0,30,5,6,2,5,6,False,False,False,False,False,False,False,Canada,380,18,2013-11-10,42,35-45,1,0,False,49854.0,42
8727,1978,Graduate,Divorced,63693.0,0,1,63,587,43,337,42,87,54,3,11,6,9,6,False,False,False,False,False,False,False,Saudi Arabia,1150,29,2013-10-14,36,35-45,1,0,False,63693.0,36
3056,1978,Graduate,Divorced,63693.0,0,1,63,587,43,337,42,87,54,3,11,6,9,6,False,False,False,False,False,False,False,Saudi Arabia,1150,29,2013-10-14,36,35-45,1,0,False,63693.0,36
8442,1985,Master,Married,19510.0,2,0,63,9,0,7,3,4,7,2,1,0,3,7,False,False,False,False,False,False,False,Canada,30,6,2013-09-04,29,25-35,2,1,False,19510.0,29
3712,1959,Graduate,Divorced,52332.0,0,0,63,212,5,33,7,0,2,1,3,2,6,4,False,True,False,False,False,False,False,India,259,12,2013-08-28,55,45-60,0,0,False,52332.0,55
10722,1973,Graduate,Married,55593.0,0,1,63,293,8,124,11,4,106,2,6,6,3,6,True,False,False,False,False,False,False,India,546,17,2013-08-21,41,35-45,1,0,False,55593.0,41
2406,1949,Graduate,Married,54591.0,0,1,63,376,4,94,12,9,24,3,6,2,8,5,False,False,False,False,False,False,False,Australia,519,19,2013-08-05,65,60+,1,0,False,54591.0,65
7313,1949,2n Cycle,Widow,74859.0,0,0,63,570,73,614,133,102,73,1,6,5,11,3,False,False,False,True,False,False,False,Canada,1565,23,2013-06-03,65,60+,0,0,False,74859.0,65
2656,1971,Graduate,Divorced,40851.0,1,1,63,23,1,7,0,4,24,1,1,1,2,7,False,False,False,False,False,False,False,Canada,59,5,2013-02-21,43,35-45,2,1,False,40851.0,43
1993,1949,PhD,Married,58607.0,0,1,63,867,0,86,0,0,19,3,2,3,9,8,False,True,False,False,False,False,False,USA,972,17,2012-12-23,65,60+,1,0,False,58607.0,65
4136,1992,Basic,Single,7500.0,1,0,63,10,17,18,8,26,40,4,3,2,2,9,False,False,False,False,False,False,False,Spain,119,11,2012-12-03,22,18-25,1,0,False,8857.2,22
2928,1975,PhD,Single,52614.0,0,1,63,789,0,142,12,9,38,2,2,4,8,8,False,False,False,False,False,False,False,Spain,990,16,2012-12-01,39,35-45,1,0,False,52614.0,39
2920,1975,PhD,Single,52614.0,0,1,63,789,0,142,12,9,38,2,2,4,8,8,False,False,False,False,False,False,False,Mexico,990,16,2012-12-01,39,35-45,1,0,False,52614.0,39
6661,1974,Graduate,Married,67445.0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,False,False,False,False,False,False,False,Spain,1174,32,2012-08-12,40,35-45,1,0,False,67445.0,40
5462,1974,Graduate,Married,67445.0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,False,False,False,False,False,False,False,India,1174,32,2012-08-12,40,35-45,1,0,False,67445.0,40
10897,1974,Graduate,Married,67445.0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,False,False,False,False,False,False,False,Australia,1174,32,2012-08-12,40,35-45,1,0,False,67445.0,40
10542,1968,PhD,Married,36778.0,1,1,63,29,4,34,2,4,4,3,3,0,3,9,False,False,False,False,False,False,False,Spain,77,9,2012-08-05,46,45-60,2,1,False,36778.0,46
5756,1983,Graduate,Married,39453.0,1,0,64,46,0,7,0,0,2,2,2,0,3,6,False,False,False,False,False,False,False,Spain,55,7,2014-04-03,31,25-35,1,0,False,39453.0,31
3570,1969,PhD,Married,42731.0,1,0,64,159,2,51,6,2,24,3,4,1,5,5,False,False,False,False,False,False,False,Saudi Arabia,244,13,2013-10-21,45,35-45,1,0,False,42731.0,45
1072,1965,PhD,Single,40760.0,0,1,64,70,0,17,0,0,6,2,2,1,3,6,False,False,False,False,False,False,False,Canada,93,8,2013-08-30,49,45-60,1,0,False,40760.0,49
9606,1965,PhD,Married,69969.0,0,0,64,882,29,514,38,29,44,1,4,2,6,3,False,False,True,True,False,True,False,Spain,1536,13,2013-08-27,49,45-60,0,0,False,69969.0,49
2730,1955,Graduate,Single,80317.0,0,0,64,536,11,387,149,91,57,1,3,4,10,1,False,False,False,False,False,False,False,Canada,1231,18,2013-08-20,59,45-60,0,0,False,80317.0,59
2995,1957,Master,Married,66636.0,0,0,64,291,10,689,84,10,0,1,3,4,9,1,False,False,False,False,False,False,False,Spain,1084,17,2013-08-17,57,45-60,0,0,False,66636.0,57
8210,1975,Master,Married,54730.0,0,1,64,318,3,17,4,7,56,5,4,1,8,4,False,False,False,False,False,False,False,Spain,405,18,2013-08-15,39,35-45,1,0,False,54730.0,39
773,1971,Master,Divorced,42835.0,1,1,64,379,4,93,12,9,98,7,6,6,4,6,False,False,False,False,False,False,False,India,595,23,2013-06-30,43,35-45,2,1,False,42835.0,43
5272,1965,Master,Married,53843.0,0,1,64,378,0,88,19,4,73,4,8,5,3,7,False,False,False,False,False,False,False,Saudi Arabia,562,20,2013-06-27,49,45-60,1,0,False,53843.0,49
5125,1960,Graduate,Married,79530.0,0,0,64,333,0,815,129,42,29,1,4,10,11,2,False,False,False,False,False,False,False,Spain,1348,26,2013-05-17,54,45-60,0,0,False,79530.0,54
4391,1968,Master,Divorced,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,False,False,False,False,False,False,False,Saudi Arabia,908,22,2013-04-21,46,45-60,1,0,False,63841.0,46
6283,1968,Master,Divorced,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,False,False,False,False,False,False,False,Spain,908,22,2013-04-21,46,45-60,1,0,False,63841.0,46
3421,1968,Master,Divorced,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,False,False,False,False,False,False,False,Australia,908,22,2013-04-21,46,45-60,1,0,False,63841.0,46
5731,1983,Master,Married,27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,False,False,False,False,False,False,False,Spain,37,5,2013-04-05,31,25-35,1,0,False,27100.0,31
7152,1983,Master,Married,27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,False,False,False,False,False,False,False,Germany,37,5,2013-04-05,31,25-35,1,0,False,27100.0,31
3919,1976,Master,Single,72309.0,0,0,64,960,0,883,50,38,0,1,5,6,8,3,False,False,False,True,False,True,False,Canada,1931,20,2013-03-11,38,35-45,0,0,False,72309.0,38
6097,1959,Graduate,Single,50664.0,1,1,64,313,8,104,6,4,126,9,8,1,6,9,False,False,False,False,False,False,False,Saudi Arabia,561,24,2013-01-16,55,45-60,2,1,False,50664.0,55
5150,1979,Basic,Single,20194.0,1,0,64,0,4,7,11,10,15,2,2,0,3,6,False,False,False,False,False,False,False,Spain,47,7,2012-12-17,35,25-35,1,0,False,20194.0,35
10479,1975,PhD,Married,76618.0,0,0,64,749,40,294,121,160,147,1,3,2,5,1,False,False,False,False,False,False,False,Australia,1511,11,2012-12-07,39,35-45,0,0,False,76618.0,39
5966,1974,PhD,Married,45207.0,1,1,64,203,0,10,0,0,2,5,3,1,6,6,False,True,False,False,False,False,False,Spain,215,15,2012-11-10,40,35-45,2,1,False,45207.0,40
3439,1972,Graduate,Married,56721.0,1,1,64,157,6,39,6,13,75,5,4,1,5,6,False,False,False,False,False,False,False,Spain,296,15,2012-10-31,42,35-45,2,1,False,56721.0,42
6609,1966,Graduate,Widow,27038.0,0,0,64,1,26,25,17,23,15,1,3,0,3,9,False,False,False,False,False,True,False,Saudi Arabia,107,7,2012-09-18,48,45-60,0,0,False,27038.0,48
5393,1977,Graduate,Single,23763.0,1,0,64,22,0,6,6,2,6,1,1,0,3,7,False,False,False,False,False,False,False,Spain,42,5,2012-08-07,37,35-45,1,0,False,23763.0,37
9014,1975,Graduate,Married,37085.0,1,1,65,39,1,16,2,0,3,4,3,0,3,8,False,False,False,False,False,False,False,India,61,10,2014-06-26,39,35-45,2,1,False,37085.0,39
4050,1966,Master,Married,49605.0,0,0,65,42,16,29,12,20,8,1,2,1,4,3,False,False,False,False,False,False,False,Canada,127,8,2014-06-21,48,45-60,0,0,False,49605.0,48
6862,1971,Graduate,Divorced,1730.0,0,0,65,1,1,3,1,1,1,15,0,0,0,20,False,False,False,False,False,False,False,Spain,8,15,2014-05-18,43,35-45,0,0,False,8857.2,43
8315,1995,Graduate,Single,34824.0,0,0,65,4,2,11,2,0,4,1,1,0,2,6,False,False,False,False,False,False,False,USA,23,4,2014-03-26,19,18-25,0,0,False,34824.0,22
5184,1995,Graduate,Single,34824.0,0,0,65,4,2,11,2,0,4,1,1,0,2,6,False,False,False,False,False,False,False,Spain,23,4,2014-03-26,19,18-25,0,0,False,34824.0,22
3643,1974,Master,Married,63206.0,0,0,65,750,8,125,11,8,26,1,4,3,6,2,False,False,True,False,False,False,False,Canada,928,14,2014-03-20,40,35-45,0,0,False,63206.0,40
2589,1972,Graduate,Divorced,26759.0,1,0,65,25,3,16,8,5,2,2,2,1,3,6,False,False,False,False,False,False,False,Australia,59,8,2014-02-07,42,35-45,1,0,False,26759.0,42
4887,1976,PhD,Divorced,55412.0,1,1,65,10,5,28,11,1,8,1,2,0,3,5,False,False,False,False,False,False,False,Canada,63,6,2013-11-22,38,35-45,2,1,False,55412.0,38
10104,1974,Graduate,Married,33590.0,2,1,65,4,0,2,0,0,2,1,1,0,2,7,False,False,False,False,False,False,False,Canada,8,4,2013-11-03,40,35-45,3,2-3,False,33590.0,40
3254,1971,Graduate,Married,70886.0,1,0,65,407,70,239,103,88,53,1,5,4,4,2,False,False,False,False,False,False,False,Spain,960,14,2013-10-14,43,35-45,1,0,False,70886.0,43
2004,1969,Graduate,Single,72679.0,0,1,65,619,54,260,127,54,54,1,4,7,5,1,False,False,False,False,False,False,False,Spain,1168,17,2013-09-18,45,35-45,1,0,False,72679.0,45
6142,1943,Master,Married,65073.0,0,0,65,629,17,177,69,0,8,1,5,3,5,2,False,False,False,False,False,False,True,Spain,900,14,2013-08-20,71,60+,0,0,False,65073.0,69
8553,1965,Graduate,Married,44300.0,1,1,65,30,0,9,0,0,3,2,1,0,3,6,False,False,False,False,False,False,False,Spain,42,6,2013-06-23,49,45-60,2,1,False,44300.0,49
9805,1953,Master,Married,56129.0,0,1,65,320,48,133,39,72,48,4,6,2,10,4,False,False,False,False,False,False,False,Canada,660,22,2013-06-20,61,60+,1,0,False,56129.0,61
849,1953,Master,Married,56129.0,0,1,65,320,48,133,39,72,48,4,6,2,10,4,False,False,False,False,False,False,False,Spain,660,22,2013-06-20,61,60+,1,0,False,56129.0,61
1606,1971,Graduate,Married,38590.0,1,0,65,3,1,8,4,3,3,1,1,0,2,8,False,False,False,False,False,False,False,Saudi Arabia,22,4,2013-05-15,43,35-45,1,0,False,38590.0,43
125,1958,2n Cycle,Married,53083.0,1,1,65,215,7,33,3,0,13,6,5,1,5,7,False,True,False,False,False,False,False,India,271,17,2013-05-15,56,45-60,2,1,False,53083.0,56
9305,1976,2n Cycle,Single,79689.0,0,0,65,311,26,640,180,37,121,1,4,9,13,2,False,False,False,False,False,False,False,Spain,1315,27,2013-05-12,38,35-45,0,0,False,79689.0,38
4706,1966,Graduate,Single,34704.0,0,1,65,29,0,5,0,1,5,1,1,0,3,5,False,False,False,False,False,False,False,Canada,40,5,2013-04-27,48,45-60,1,0,False,34704.0,48
4437,1962,Graduate,Married,65316.0,1,1,65,112,6,92,3,9,38,2,3,2,5,4,False,False,False,False,False,False,False,Spain,260,12,2013-04-24,52,45-60,2,1,False,65316.0,52
3081,1978,PhD,Married,41014.0,1,0,65,7,2,6,2,0,3,1,1,0,2,7,False,False,False,False,False,False,False,Spain,20,4,2013-04-22,36,35-45,1,0,False,41014.0,36
3536,1960,Graduate,Married,19740.0,0,1,65,7,11,3,10,4,20,2,1,1,3,5,False,False,False,False,False,False,False,India,55,7,2013-03-24,54,45-60,1,0,False,19740.0,54
8686,1979,Basic,Married,23724.0,1,0,65,5,23,15,0,18,14,2,2,0,3,8,False,False,False,False,False,False,False,Spain,75,7,2013-01-08,35,25-35,1,0,False,23724.0,35
9707,1969,PhD,Married,55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,False,True,False,False,True,False,False,Spain,1182,20,2012-11-23,45,35-45,1,0,False,55212.0,45
10872,1969,PhD,Married,55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,False,True,False,False,True,False,False,Spain,1182,20,2012-11-23,45,35-45,1,0,False,55212.0,45
9058,1955,Graduate,Widow,79800.0,0,0,65,1060,21,530,32,0,224,1,5,11,5,3,True,False,True,True,False,True,False,Spain,1867,22,2012-09-23,59,45-60,0,0,False,79800.0,59
4640,1967,Graduate,Divorced,70647.0,0,1,65,561,85,171,25,123,114,2,4,7,13,2,False,False,False,False,False,False,False,Saudi Arabia,1079,26,2012-09-21,47,45-60,1,0,False,70647.0,47
2525,1974,PhD,Married,38410.0,0,0,65,153,64,123,116,64,14,2,5,2,9,6,False,False,False,False,False,True,False,Canada,534,18,2012-09-14,40,35-45,0,0,False,38410.0,40
